Gene,Score
PURA,0.999359727563154
RSBN1,0.99843231438757
FLRT2,0.99541873408467
CCDC62,0.994337665870604
SLC30A1,0.98974099871038
HIF1A,0.987742213942713
ANKIB1,0.982822266981538
ARHGEF11,0.981712229629791
PPP1CB,0.980232766844829
SYT14,0.977767702872182
ARPP21,0.975476547826841
PAPPA,0.97240956700552
MGAT4C,0.969981881953611
FBXO28,0.96827186433708
MAPK1IP1L,0.968171773949756
DYRK2,0.967931495240517
NFATC2,0.964372600376636
ENST00000268035,0.964229170360192
SPRY4,0.964121387130108
DCUN1D1,0.963197188355407
DCAF4L1,0.962758147063423
HECW2,0.958734693186109
NCR3LG1,0.957495686935822
GXYLT1,0.956709360447202
CEP78,0.956706142443039
MIA3,0.955535012965791
SLN,0.953997782944082
INTS2,0.953565357376771
FXR1,0.95275259311778
LHX6,0.951634328784331
USP53,0.951273700215142
MEIS2,0.949334227800239
TEX15,0.949309071455029
CDH20,0.949132715317578
TCAF1,0.947663434807707
PCCB,0.946280849073896
SPRED1,0.945638971717144
USP7,0.945572766181777
ZNF148,0.944592569127087
CCL28,0.944392815431755
ZNF606,0.94331985215337
RASA1,0.943193254859441
BASP1,0.941836538853883
CPEB4,0.941736420019609
PRTG,0.941319199202066
PIK3C2A,0.940897385598205
PPIP5K2,0.94052778831048
ADAMTSL3,0.939849892291426
NKTR,0.939617138437594
ABCA1,0.938421976459057
VEZF1,0.938092395118574
TENM1,0.937590855644412
SIM1,0.936892958915854
RLIM,0.935736376294559
CT47A8,0.933614113712314
CT47A10,0.933504951063065
CT47A2,0.933477643162335
CT47A3,0.933231561829343
CT47A6,0.933149410652268
CT47A9,0.933122013144207
RGS18,0.93301296308845
NUBPL,0.931906458800908
ITPR2,0.931551471749959
BMT2,0.930775362149876
RAB21,0.930299118181481
REV3L,0.929694608925286
CFAP69,0.929042503655031
HOOK3,0.926800336580992
PDZRN3,0.925669215014558
MCTP2,0.92541442139359
FGFR1OP,0.924963139317961
ZNF37A,0.923911942186821
SMAD2,0.923467152984738
MON2,0.923200479080354
NR1D2,0.92216135957425
REST,0.921873132033688
RNF138,0.920814662077449
RALA,0.92067089703573
DNAJB14,0.91986017073559
DDX3X,0.919342941464788
CDY1,0.918132151958704
EBF1,0.91764463621356
ACVR2A,0.917160993024845
TPM4,0.917079316810167
ENAH,0.916743425010267
CDY1B,0.916176988752878
GGCT,0.915170246519873
ELAVL2,0.914188240578133
CTBS,0.913859538569952
APPBP2,0.913811240576369
CT47A11,0.912163402278932
C15orf61,0.911683317980802
CT47A1,0.911421364675873
PTER,0.910361172657692
UBL3,0.907693720802797
ASXL3,0.907406383558591
ZFHX3,0.906978698090299
RMC1,0.906552061154268
TNPO1,0.906538128744825
MATR3,0.904619582706121
RFK,0.9044515760154
PAQR3,0.904260011378913
ENST00000544303,0.903927904489646
ZNF644,0.903903005633193
ICE2,0.903089722886833
YWHAZ,0.903040484297155
GABRA2,0.903005251876221
ENST00000426790,0.90280288330822
STEAP2,0.902687791283612
CPEB2,0.902318601295507
IL36G,0.902117178859585
HS6ST3,0.901830931779576
NCOA2,0.901637556403953
CDK8,0.899928489908058
SHANK2,0.898485650280894
SPTY2D1,0.898360430169979
SLITRK5,0.89766364769694
TMED3,0.8969178506101
FAM210A,0.896548438535352
DYNLT3,0.896019072567507
PEG3,0.8950636918709
ENST00000568107,0.894616755631063
QKI,0.894576660549713
CYP4X1,0.894376539077578
GNB1,0.894323268174779
PSMC6,0.893386627412167
CHRDL1,0.893032686376302
PRDM6,0.892791148476066
PCNX4,0.892705742997133
ADAM28,0.892294966597843
TRAPPC8,0.892257073603487
DNAJA1,0.89152852874178
CNGA2,0.891493247067836
DACH1,0.891040933257836
MAD2L1,0.890867739846301
QSER1,0.890639619510128
SHOC1,0.890325390048275
KIAA2026,0.889812073168633
FGF2,0.889811095667382
C2CD5,0.889200023869386
AQP6,0.887185766540109
ZFAND5,0.887185284879452
GUCY1A2,0.886876671425613
USP8,0.885099941133412
CT47A7,0.885029325153859
CLVS2,0.88476595169925
PTBP2,0.884382384102774
WDR27,0.88399095973696
NAA25,0.883964116046749
SEC22B,0.883932658094257
OSTN,0.88347119544318
TLE1,0.883455462568779
RNF128,0.882915191492253
AGBL3,0.882726101893637
RPS6KA5,0.882652512052497
ENST00000558401,0.882516533849689
GDF6,0.881997742475859
HIPK3,0.881362077824536
CT47A4,0.880800947341685
SP9,0.880701006740249
VSTM2A,0.880166048473837
ADGRF2,0.88000539190514
AGO3,0.879551234368422
GNAI3,0.879433378698992
RB1CC1,0.879194781466725
AHCTF1,0.878838268236226
SMC4,0.878737171942995
STEAP4,0.878706083017551
PAX5,0.878477748519273
NABP1,0.878347852458807
KLHL4,0.878054680819209
MFSD6,0.877536288158246
PPM1L,0.877236810544342
CSNK1A1,0.877003918040634
MDM4,0.876745917418822
KLHL28,0.876669384873102
NAP1L1,0.876636644091779
HGF,0.876612881184761
H2AC11,0.87657861500084
KHDRBS1,0.876387101102521
MEF2A,0.875891882468849
MAP3K1,0.875704354876789
CRCP,0.875701604789036
DIAPH2,0.875402771522158
XKR4,0.875100393550346
LYAR,0.875022813385562
TMEM170B,0.874725654440892
N4BP2L2,0.874410743041867
FOXB1,0.873419781352001
PDCD4,0.873135492572218
SIX4,0.872223800856666
ZHX1,0.872195699906331
RRM2B,0.872067915145286
PCMT1,0.871827130109244
NOL7,0.871456965602033
CD47,0.871041841517252
AICDA,0.869929802936552
F13A1,0.869711795878347
PPIG,0.869502397243513
EWSR1,0.86944077195973
FGF12,0.868907106514246
KBTBD8,0.868864168904414
SLC8A1,0.868563126994373
TRHDE,0.868094654661964
TMEM87B,0.868057113084595
HNRNPA2B1,0.867405096878415
ENPP4,0.867369996965576
CEP44,0.866563102108017
RBPJ,0.86536399720168
