Gene,Score
CELF2,0.994163812961596
MTAP,0.990603027625944
SOX6,0.989891310684814
ZNF280C,0.981961720964247
ORC5,0.980180173606177
NCR3LG1,0.978842669233493
SMIM13,0.977863353532709
MKLN1,0.977415450077249
ZRANB2,0.976743048565231
RAVER2,0.976474473890674
KIF2B,0.975657450129935
SLK,0.973024956216799
SCAI,0.972239762248105
FLRT2,0.972197788060937
WDR3,0.972000544775401
TNPO1,0.971958357631206
ENPEP,0.971788202917864
ANP32B,0.969810287746121
SLC16A12,0.968648666274838
SOS2,0.966355073894348
ARMH4,0.966314095240864
ASXL2,0.96612701132843
RAB10,0.962915755119146
MMP16,0.962889034284019
ANLN,0.962792278069034
MICU3,0.962292803923765
NUFIP2,0.961881933983557
LSAMP,0.961304610013482
ZDBF2,0.960826568049573
ZNF675,0.958671465123474
TMCC1,0.957922983202288
GTDC1,0.95645481617527
BLOC1S2,0.954409484713516
FOXN2,0.953456940837746
ENST00000558190,0.953452071935464
RAP1B,0.953040149740481
LRRTM1,0.952285645922754
RCOR3,0.950472904702686
POU2F1,0.950396801185556
MTDH,0.949118903923759
SMAD5,0.947937732483844
RABL3,0.947535524083834
SPAG9,0.94748788686751
ZNF711,0.946993812275232
BRWD3,0.945254884286122
EPHA3,0.942269004941443
EEA1,0.942181898320207
ZBTB37,0.941982771443649
ZNF430,0.941777098443113
P4HA1,0.939387771010152
EIF1AX,0.938969490224066
GNAI3,0.935222711862322
ARHGAP5,0.93503152038464
PABPC4L,0.934477182468755
KLHL15,0.93279532581248
SREK1,0.932704657897861
AAK1,0.932577031080222
UBE2K,0.931940637128669
MEF2A,0.931719691933335
CDH11,0.931571387707433
DNAJC24,0.930940897631973
TMEM161B,0.930591994931818
SPRED1,0.93036728253298
DNM1L,0.930228539839208
CASC3,0.929610150156566
SEC22A,0.929227243117449
COL5A2,0.928925091488642
PRKAA2,0.928834295433835
PANK3,0.928094432795081
ATRX,0.926046076321696
FCHSD2,0.925681485214604
HACD4,0.925616353156222
VCPIP1,0.925312289092384
MPP6,0.923994001963647
FNBP1L,0.923527081638939
MECOM,0.923008593537331
CCP110,0.922067699030756
SREK1IP1,0.921703283430703
SSBP2,0.921526146492078
TNFAIP8,0.92127347205172
NFIB,0.920168607689873
EPS8,0.919442465374363
PCDH9,0.919380961815147
CMPK2,0.919296016371299
FBXO34,0.919236361310684
BHLHE41,0.919025633509844
SPTSSA,0.918593370314547
PTBP2,0.918397383902874
CD47,0.918241073276981
RTN4,0.915782348564861
KIF11,0.915394601445407
MBNL2,0.915267326846074
UHMK1,0.914755550998286
FAM126A,0.913372559532142
NDUFS1,0.912504888553424
PURA,0.912210950049475
PTGDR,0.911659211096977
RNF217,0.910795277887344
FUT9,0.909240888324521
SPAST,0.908569597542776
PPM1E,0.907978429868163
TET3,0.907784736807591
MAMDC2,0.907568799934962
RC3H1,0.907157413835694
XKR3,0.906329408320153
SMAD2,0.906255057935439
RAB3C,0.906216962827537
ZNF618,0.905128819510044
SUGT1,0.904699005567698
NIPAL1,0.904696899781544
SESTD1,0.904481508799059
PCNX4,0.904459784578002
HDAC9,0.904329290344765
SECISBP2L,0.904135680157209
WAC,0.903499644269435
MYBL1,0.903491062172807
EIF1AY,0.903155548155978
ABI2,0.902724798642138
IPO7,0.902701980754827
LRP2BP,0.90145238135391
ZDHHC2,0.900778992028697
ZFC3H1,0.900690621707058
FBXO28,0.899791696664911
FRK,0.899231833039129
MED13,0.899218683083315
CEP135,0.898956874860513
USO1,0.897703495996907
PPP1CB,0.897470947706182
LSM14A,0.896772657682221
FZD3,0.896233012541871
LPP,0.896200722340986
PHC3,0.895313922332362
ARPP19,0.895288457823548
CD14,0.895222294148157
SAMD8,0.895052417122746
SLC8A1,0.89473561648206
SLC28A2,0.894131685649903
SYT1,0.893483691290018
PPP2R5E,0.892976094762918
SCPEP1,0.892936306317168
BBX,0.892935969216309
TOP1,0.892669028322564
PIKFYVE,0.892640765225401
TXNL4A,0.891534092996698
LHX9,0.891283178706479
ARL5B,0.891034336872152
SLAIN2,0.890565757459118
MDM2,0.890493937529147
RSBN1,0.890403866391338
CABCOCO1,0.89036208160554
MCU,0.889647503847822
GPSM2,0.889644153350418
ARIH1,0.889576472968033
RPS6KB1,0.889451059599291
PLCB1,0.889349666416007
FBXO25,0.889138840410703
PCDH10,0.888767219509282
FGGY,0.888419504356718
GPR85,0.888387523734205
TCFL5,0.887741654155477
TMEM65,0.887737453658565
CCNC,0.887564565388919
PAFAH2,0.887235108069872
INTS6,0.887214712628972
CUL5,0.886686084491499
NRIP1,0.886638642990206
AP5M1,0.886391146075213
IL6ST,0.885992724979306
HHIP,0.885885075095735
THAP9,0.885410557571948
PGGT1B,0.88517730616928
RBMS3,0.883833819644132
TMEM202,0.883298087827274
ENST00000611208,0.882649211355531
G3BP2,0.882586246110183
ABCD2,0.881805465523387
PLPPR4,0.881503889313093
VPS26B,0.880982031238943
STX7,0.880930839393737
LRRC58,0.880818619021072
TMEM170B,0.880742292122266
TCF4,0.879857170510232
PEAK1,0.879068993672216
AC093155.3,0.878762336536283
CCNG2,0.878207289168899
KBTBD2,0.87791235351852
GCC2,0.877840051328142
NLGN4X,0.877811480607413
NTRK3,0.877323683494223
ENST00000546136,0.87713965670561
GALR1,0.876657778055789
PYROXD1,0.876193801763697
YY1,0.875731480135173
INTU,0.875387896981387
JADE3,0.875368662924228
PAPSS2,0.874955737618896
SPOPL,0.87484635905442
CFAP97,0.874292734292292
REEP1,0.873951858954065
RPS6KA3,0.873775524075644
TET1,0.873373133886227
TFEC,0.873262394022668
SOX9,0.873116909607899
ABRA,0.872912765536588
VPS13A,0.872595923902989
GALK2,0.871977867035186
FAM122C,0.871736462813278
ECD,0.871142117015308
KRTAP4-4,0.870880646101245
PTEN,0.870300594828058
ACSS3,0.870258487510959
TM9SF3,0.869689717033396
SPIN1,0.869360807285314
DIPK2A,0.869360417925045
STS,0.869003675510107
G3BP1,0.868938775123759
TMEM126A,0.868464333830836
CDON,0.867813999767081
CBLL1,0.867681404355117
MGAT4C,0.867556601145263
SLC30A4,0.867246816795891
PCDHB4,0.866254243919452
EPM2AIP1,0.865888772448531
KDF1,0.865769217082376
BBS7,0.864661837284303
DGKE,0.86465820962607
TMEM178B,0.864618174822863
MAP2K4,0.864311514157061
SOX4,0.86363550915975
TOB1,0.863426877336215
LRP6,0.863194517860389
WDHD1,0.863113323312089
C2orf49,0.862789367483636
TANK,0.862361212186449
CPSF6,0.862354821705832
DRD1,0.862073878987294
ABHD13,0.860984545058288
STXBP5L,0.860713146292952
KCNQ3,0.860286512257667
XPNPEP3,0.860210569012355
BMPR2,0.859963579433723
UBN2,0.859585942404361
VAPB,0.859541706040894
ZMYM6,0.859479322464391
DNM3,0.858761311244749
SLC12A6,0.858203697561357
ODF2L,0.857338355276435
STXBP5,0.857243701615577
CCDC82,0.857107726255096
LRRC7,0.856704768404599
CACNB4,0.856668346366947
TLCD4,0.856665009513658
GPHN,0.856154504731066
DYRK2,0.855682781337112
RLIM,0.855588214924613
HSPA4L,0.855461776847923
PCGF5,0.855285056948936
SCAF8,0.853677851213448
TMED5,0.853558023780133
CD226,0.853415211670432
STC1,0.853410951752044
SNX5,0.852314936790216
MAP3K20,0.852112453775621
GSK3B,0.851200156243491
ARID2,0.851193081604576
KIAA0408,0.850961265763436
EEF1E1,0.850892719596535
C1orf21,0.850585967703236
BRI3BP,0.849849113521268
EPM2A,0.849645332213366
GPR180,0.849112903509669
FGF14,0.848305004075224
PCYOX1,0.848209713211514
ZNF555,0.847982451424744
