miRNA,10,101,102,104,105,106,107,11,12,13,145,147,148,15,150,151,152,154,157,158,159,160,162,163,165,170,171,172,173,174,180,183,184,186,188,189,192,193,196,198,201,226,230,237,239,240,245,246,248,249,251,252,253,254,284,290,292,293,297,3,300,324,329,330,332,333,334,337,339,343,372,374,375,377,380,384,385,387,390,395,397,398,401,403,46,5,540,9,99
hsa-let-7e-3p,12.36689683,14.67924197,11.79695141,34.3569971,17.73141458,29.58520291,7.087746841,26.56863201,14.21410592,9.689582647,18.19872859,12.30694933,12.63045962,19.1504674,11.3091764,11.37178274,15.04027728,22.16818076,19.7524078,22.59817544,17.97807939,13.82769626,6.641960253,18.14421301,12.81693419,14.12478461,12.90122201,13.80241059,24.67986739,17.39038364,14.13229636,18.91445586,20.13366288,14.20199273,18.03365466,16.93125054,21.69868943,16.58878154,17.86249486,16.81202531,21.08982945,27.7194169,11.15458467,18.15727206,21.01515393,22.60230654,24.01643468,14.32160083,15.69423721,22.82372791,17.65166746,10.87429417,19.91528162,19.97453984,25.75946096,18.07697612,13.77820527,16.71978059,18.67359882,29.00600377,24.34313506,25.36072779,30.43929077,18.54448078,16.01382538,26.83661545,25.12836046,19.37489317,22.78611704,11.3987768,21.6290516,23.07417427,17.50586871,23.9575306,16.23280121,23.40838622,11.91687731,26.11279094,14.24422969,12.70473745,17.62361041,12.68043819,15.61805533,20.0676372,28.35457884,22.04248725,15.72721785,24.7913264,20.98035715
hsa-let-7e-5p,12700.80304,6661.785398,7974.739155,10779.76812,8519.423192,12538.84296,11427.81049,11434.475,10797.19279,11448.2419,12742.35979,10200.82007,10230.67229,10052.39951,12205.99408,13602.54745,17286.29202,13587.7093,6617.056613,12567.41032,10459.01207,10701.71506,12582.08671,16310.35148,8781.430908,11567.02153,10608.02979,10606.69246,7051.183289,10126.496,10851.83707,10794.13606,12545.78868,12252.05912,8417.208315,10850.51285,14738.8348,14483.38868,12238.55706,12215.61759,9604.910897,7624.379615,10611.72822,8367.371854,11535.70296,7903.792781,12554.10441,9828.437266,8450.973066,7603.724954,9291.998218,8007.105276,6257.191817,7117.328035,7678.832485,9109.349809,9446.985921,9376.276956,8443.013065,10618.61455,6176.201125,9128.956265,7713.098857,8648.984579,9821.40229,7460.579094,8180.75947,9597.232238,6921.479484,9116.390955,9726.121024,9173.732317,8833.302206,7969.301428,8426.733571,7361.101451,9250.050405,7489.430741,6803.202371,6226.115394,6790.964546,6287.685851,9935.839319,8578.914905,14522.94524,12021.27647,11138.80204,11423.84321,12701.94991
hsa-let-7f-1-3p,28.1065837,23.31409018,18.53806651,18.74018024,29.20468283,9.509529507,23.6258228,23.24755301,29.2178844,26.64635228,21.44850155,28.71621511,20.20873539,20.74633968,18.09468223,34.11534822,15.04027728,16.62613557,25.67813014,21.6565848,23.2657498,17.51508192,22.13986751,7.776091289,36.61981196,22.3642423,16.12652751,18.40321412,30.48689501,29.48804183,21.19844454,18.05470787,31.87829956,26.27368654,25.92337858,13.30312543,22.7836239,17.97118,20.61057099,28.58044303,22.59624584,31.56933591,30.98495741,24.41840035,16.97377817,40.5282738,22.71824902,21.95978795,15.69423721,29.67084628,19.2563645,18.12382362,25.60536209,22.37148462,26.3877405,16.63081803,25.12496256,20.2397344,12.73199919,39.88325518,23.47373738,12.6803639,28.26505571,20.15704433,22.17298899,16.26461542,19.21580506,15.7421007,33.00058331,15.78292173,31.67111127,25.17182648,18.30159001,33.36941762,21.96202517,15.04824828,16.17290491,28.23004426,15.82692188,19.05710617,17.62361041,19.02065728,24.8051467,9.197667052,13.5021804,34.80392724,28.83323272,26.03089272,23.1888158
hsa-let-7f-2-3p,6.745580088,7.771363394,8.426393866,4.164484498,12.51629264,2.113228779,3.543873421,9.963237003,15.00377847,15.7455718,9.749318887,18.87065564,2.526091924,11.17110598,4.523670558,9.476485615,8.773495079,8.313067786,22.71526897,10.35749708,2.115068163,7.374771337,17.71189401,6.480076074,12.81693419,12.94771923,4.837958252,3.680642823,11.61405524,10.58545091,8.832685223,4.298739968,13.42244192,12.07169382,12.39813758,7.256250232,9.764410243,5.529593846,10.99230453,6.724810124,13.5577475,21.55954648,16.11217786,21.2878362,16.97377817,20.2641369,6.490928292,13.36682745,7.473446291,12.55305035,16.04697041,19.33207853,10.43181418,29.56231896,26.3877405,14.4615809,7.294343968,17.59976904,12.73199919,21.75450282,19.12674898,17.20906529,14.13252786,16.93191723,14.78199266,17.07784619,22.91115219,11.50384282,21.2146607,12.27560579,11.58699193,19.57808726,14.32298349,17.11252186,17.18767187,25.0804138,18.72652148,20.46678209,18.20096016,18.26306008,21.81970813,15.39767494,13.78063706,15.0507279,5.40087216,9.281047264,17.03781934,12.3956632,6.625375941
hsa-let-7f-5p,317445.8747,182313.5948,183747.6299,225323.5982,278869.2582,180094.6396,183094.2203,268665.328,214837.5246,411454.8039,303951.2652,215514.3739,238970.8221,226795.7936,268850.7886,407052.9631,232859.8396,380708.0234,209267.8721,284459.2413,272050.6425,224111.0043,275062.393,466089.8398,353571.6084,240040.1209,334164.2271,258548.5954,208784.4193,223944.2873,316024.6446,265251.1705,317275.4876,198220.763,264917.7683,238832.2201,287967.6472,274501.4801,388415.8287,305099.5917,316238.9797,164734.9547,251399.5505,165947.4488,198724.9535,159111.6648,173413.5875,132913.0487,158634.3603,153585.4299,153864.7711,190561.1311,127801.1039,153207.9165,152029.1972,166144.7645,151655.895,195538.714,175206.7385,288180.6903,118498.0345,181042.084,148429.5916,167864.64,156599.8143,118600.7624,159886.5841,137641.6629,160781.9848,178786.3068,189998.8588,152626.573,139068.2125,152066.1473,160144.2229,166079.9922,150728.069,184270.9081,118360.8439,160849.9165,154071.4768,145485.3846,155179.1604,95369.77351,277619.6814,280343.3136,200883.7536,213577.2769,216686.2329
hsa-let-7g-3p,3.372790044,16.40621161,15.16750896,11.45233237,23.9895609,10.5661439,5.906455701,6.642158002,13.42443337,18.16796746,7.79945511,13.94787591,23.99787328,4.787616849,9.047341117,17.05767411,3.760069319,16.62613557,13.82668546,8.474315791,14.80547714,7.374771337,7.748953628,10.36812172,12.81693419,12.94771923,8.063263754,15.642732,24.67986739,19.65869455,8.832685223,12.03647191,17.61695502,10.65149454,10.14393075,13.30312543,6.509606829,12.44158615,10.99230453,3.362405062,19.58341306,20.01957887,9.915186372,20.66172337,14.54895272,24.1610863,21.42006336,20.05024117,12.70485869,26.2472871,23.2681071,13.29080399,25.60536209,20.77352143,24.50290189,25.30776657,25.93544522,17.59976904,22.91759855,9.668667922,31.29831651,19.02054584,17.39388044,22.57588964,22.78890535,21.95723082,23.65022161,21.79675481,33.78631148,21.92072462,11.58699193,18.17965246,31.8288522,29.94691325,15.27793055,22.57237242,12.76808283,26.11279094,18.99230626,24.6154288,21.81970813,28.07811313,36.74836549,52.67754766,9.45152628,15.0817018,19.65902231,11.15609688,13.25075188
hsa-let-7g-5p,237245.4245,189944.2101,166249.3804,205533.9679,289759.4758,189533.376,202859.5836,244563.1506,195244.1693,308375.8125,225360.7057,194871.5176,222722.9989,198789.8309,253521.2,382922.0402,219862.5333,361532.547,212182.3398,246499.0146,272140.5329,214246.3258,234019.5066,342243.9218,299546.3998,216793.0796,262683.3939,218656.8684,232781.961,220454.869,304056.3561,250507.3521,253207.6556,203961.9185,250002.8088,257069.5957,253523.1476,264976.7547,392463.7448,273148.3376,295244.0545,148747.011,239951.2284,170148.0398,215730.2544,167276.5532,176120.3046,169101.8245,166098.8385,157101.4251,156410.623,198927.0881,145752.3594,169932.1992,152900.6209,203501.1972,152474.4824,216390.0403,212789.9025,249525.356,146969.0698,204517.9663,176380.4704,178670.4283,176012.2662,143773.5077,197398.7919,166691.2879,165203.2772,185729.9156,200879.0443,161179.4003,153374.4858,169177.8136,181939.1457,187852.2994,200869.1814,187575.2348,155544.6142,190014.4354,195086.6535,182601.0272,156676.6563,123544.7361,225467.5096,258996.9049,204693.6721,188989.2394,237929.3966
hsa-let-7i-3p,26.98232035,44.90121072,50.5583632,33.31587598,47.9791218,41.2079612,29.53227851,44.28105335,34.74559226,31.4911436,36.39745718,47.58687075,26.5239652,67.02663589,31.66569391,26.53415972,26.32048524,15.24062428,56.29436223,27.30612866,37.01369286,57.15447786,25.46084764,18.14421301,75.07061452,29.42663461,33.86570777,23.92417835,47.90797788,35.53687092,17.66537045,30.09117978,41.10622838,39.05548,39.44861958,44.74687643,32.54803414,27.64796923,46.71729425,28.58044303,58.75023917,60.05873661,22.30916934,88.28190896,37.18065695,46.76339284,52.57651916,59.19595012,68.75570588,61.62406536,87.45598876,43.49717669,39.83056325,56.72769314,77.27838289,44.83090079,75.37488767,35.19953808,50.92799678,35.04892122,60.85783766,48.00423475,71.74975681,45.95806106,61.59163608,48.79384627,47.30044323,55.09735245,102.9303908,54.36339706,58.70742577,68.52330542,49.33472091,86.41823537,86.89323003,40.96467588,43.41148161,50.81407966,54.60288049,42.08444279,51.19239216,63.40219095,62.47222133,67.72827556,37.80610512,35.96405815,66.84067586,29.74959168,49.69031956
hsa-let-7i-5p,66701.42017,54882.23177,51134.72854,67405.30496,88971.02322,57150.15911,61562.98777,72351.92009,54488.98538,104953.9256,65226.84308,60425.48029,74614.44021,56205.02594,62569.14933,145473.5307,89680.15998,110454.3462,57721.47369,70968.62839,92693.91979,58851.59711,67960.53731,109040.2401,149546.1571,59999.73091,104551.5031,85914.48494,66941.96266,65077.0839,90430.79785,79629.85917,76715.9668,69608.22695,81249.50399,83452.92455,71495.0118,90038.3766,135829.159,88084.9254,105090.6201,45216.52883,68111.13339,52934.70917,59302.33956,56833.88949,47678.46468,55416.00227,54982.14436,48688.71757,48975.3537,64042.34315,56535.69114,55263.15988,47827.77965,64676.52826,59053.3878,77899.21773,68925.95084,71456.29028,47248.28636,60968.09535,66832.72423,62168.35611,56334.17403,57141.66013,61227.46748,51881.12018,65458.22844,59991.76231,63218.62796,50127.59478,58729.00663,54536.75153,57695.195,56491.96006,60526.67104,55588.4859,58441.70039,68096.59866,75005.24671,77008.30112,54161.57848,47373.83838,95372.65126,84027.12153,110672.432,56158.55213,85640.71365
hsa-miR-1-3p,2319.355287,1450.6545,985.8880824,2024.980587,3831.028573,1807.867221,2142.862128,3748.391166,1959.967272,4557.737438,1624.236527,1909.218073,1895.831989,1658.111302,2830.686852,2465.781557,11258.9009,2967.7652,1853.763472,2285.240492,2160.542129,1484.172731,2271.550407,2954.91469,3303.107039,1474.862927,2177.081214,2721.835368,1576.607999,2411.970601,3856.350368,3475.10139,2634.99313,3946.023679,1519.335405,2158.734444,2531.152122,3520.968882,3782.726797,2131.764809,3264.404315,1157.285656,1493.474947,1004.911091,1198.672049,1364.711681,1705.815955,1756.783036,1206.961576,990.5497913,1206.732175,1083.804653,1656.761762,1441.362795,1369.649388,1652.958697,1298.393226,1376.301939,1195.110324,2102.935273,1164.992892,1312.417663,1528.487244,1599.663038,1191.182242,1045.001541,1901.625632,1793.994014,1057.590122,1047.810637,1371.899844,1503.317415,766.2796167,1177.341504,1441.854696,1449.647918,1962.028728,1597.820505,1058.029728,1661.938467,1248.758681,1654.797184,991.2871591,993.3480416,3048.792334,2334.183387,2436.408165,1254.441116,2117.911843
hsa-miR-1-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769983803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-100-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98762039,0,0,0,1.106993375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.539967606,0,0,0,0,0,1.909546778,0,0,0,0,0,0,0.628279536,0,0,0,0.848799946,0,0,0,0,0,0,0,0,0,0,0.876828985,0,0,0,0,0,0,0,0.705751106,0,0,0,0,0.918709137,0.83615155,0,0,0,0,0
hsa-miR-100-5p,39827.0291,42065.52656,27813.84087,39586.54851,54585.63826,43173.26396,44424.81591,38783.56058,33706.38318,67967.57748,30142.29418,41431.75516,32363.02669,34367.10962,45665.32337,47255.44317,48087.52653,29963.06732,48041.80625,34719.2718,40449.62109,38818.03078,38060.64624,31519.09002,108495.3479,33319.18984,64044.89134,56856.73001,41485.40533,49269.98127,37030.14953,41588.5897,46431.58221,38074.1223,38404.92181,28012.75402,36806.40195,30372.6766,47412.55752,32785.13056,38925.79949,33883.13724,39243.06826,19122.11193,23330.05396,23246.08258,19082.68009,27751.44332,27011.27693,23132.98942,23272.92119,23458.26904,22910.16064,21267.29206,22041.30267,24668.5647,23576.94067,31034.55274,30904.80604,41993.44195,26939.15654,23120.83208,30287.09431,28945.51565,16912.44735,28057.27483,26864.43454,23466.62842,25144.87302,27534.18378,19635.31652,22370.76157,25933.35305,26817.033,22825.22825,24117.32591,25999.22146,25416.92035,27705.8181,25924.8108,24164.48754,32730.9282,20577.24726,23802.72618,50261.86654,47906.44571,42382.2309,31889.08315,60109.82746
hsa-miR-101-3p,54928.13439,79147.88222,46360.33377,41219.02644,87416.91689,44647.24103,55163.93367,56718.49421,55206.79773,73090.9443,57034.8154,76076.63799,79560.52819,60617.6128,60716.70624,77250.41544,47282.87169,54580.83206,69956.11508,54099.09042,64381.61736,59900.65833,58395.00755,53836.47202,65366.36435,50757.41351,62872.4928,67967.67053,64173.46224,67870.88683,63178.43087,78782.14765,59099.01178,68504.73211,60578.42733,58196.33624,49824.53067,35752.97141,91822.84186,44018.92587,71774.71527,89916.39853,66718.0497,58306.75725,47687.42564,75713.82996,53765.00813,67393.63443,73641.84506,65129.78997,59584.00584,57470.6447,76210.09269,70892.03883,65979.40372,64611.45115,71496.72813,74944.21651,64081.84954,78887.87016,66126.3876,53935.92783,80629.33277,66044.15259,46279.95535,65916.42015,74752.43796,51219.95195,43464.91113,57360.39853,34820.45567,43700.38842,78158.92946,63685.96134,47883.89897,58395.56347,47105.71358,66971.54549,69817.3005,71993.77687,49357.85823,71012.26535,50912.10426,58661.04815,57765.02819,72201.90719,55846.03998,58721.97528,52372.49259
hsa-miR-101-5p,0,5.180908929,1.685278773,0,0,3.169843169,3.543873421,5.535131669,4.738035308,1.211197831,0,0.820463289,6.31522981,0,1.13091764,0,2.50671288,2.771022595,5.92572234,0.941590643,5.287670408,0.921846417,1.106993375,0,0,2.354130769,0,4.600803529,7.258784527,4.536621819,1.766537045,3.438991974,2.51670786,0.710099636,5.635517083,6.046875194,3.254803414,1.382398462,2.748076133,1.681202531,0,6.929854225,2.478796593,5.008902636,3.233100604,4.676339284,3.894556975,2.864320167,2.989378516,4.564745582,5.616439645,1.208254908,0.948346744,9.587779122,3.141397678,0.723079045,4.052413316,5.279930712,8.487999463,3.625750471,3.477590723,3.622961113,8.696940219,4.031408865,4.311414526,1.626461542,3.695347127,1.816396235,9.428738087,0,1.544932257,0.699217402,9.548655659,4.278130464,5.729223958,1.672027587,4.256027609,4.940257745,3.165384376,3.176184361,3.356878174,2.717236755,5.512254823,7.525363951,4.05065412,1.160130908,1.310601487,2.47913264,1.104229324
hsa-miR-103a-2-5p,7.869843436,10.36181786,8.426393866,3.123363373,10.43024387,10.5661439,9.450329122,2.214052667,3.158690205,0,5.849591332,4.922779733,6.31522981,6.383489132,2.261835279,0,2.50671288,4.156533893,11.85144468,2.82477193,2.115068163,3.687385668,2.213986751,5.184060859,1.830990598,2.354130769,1.612652751,4.600803529,2.903513811,6.048829093,1.766537045,6.877983949,6.71122096,6.390896727,6.762620499,1.209375039,3.254803414,1.382398462,5.496152265,1.681202531,7.532081945,14.62969225,6.196991483,8.765579613,4.041375756,8.573288688,5.192742634,1.909546778,6.726101662,2.282372791,10.43053077,2.416509816,4.74173372,9.587779122,8.167633964,6.507711405,5.673378642,2.639965356,5.092799678,8.460084432,12.17156753,5.43444167,3.261352582,5.643972411,2.463665443,0.813230771,9.60790253,2.421861646,3.92864087,8.768289848,5.4072629,4.195304413,4.77432783,8.556260928,5.729223958,7.524124141,5.107233131,7.057511064,4.748076565,5.558322632,8.392195436,6.340219095,11.02450965,5.853060851,5.40087216,1.160130908,1.310601487,3.71869896,1.104229324
hsa-miR-103a-3p,42327.39079,45245.74116,52710.46419,48024.83523,55138.44119,65115.97499,51392.07106,46740.86586,45534.09865,46410.67848,44695.42746,45776.10827,48719.47189,42161.34985,41113.37987,56241.04683,28842.23839,56466.51294,40348.24341,48815.82532,41627.71406,40965.01108,44341.72665,73210.60347,35374.73835,43441.95214,38073.11879,39577.03212,36908.0158,44045.30514,51801.9323,48590.37736,47083.40955,44090.79652,38279.81334,48084.75154,43485.25855,34316.65941,50582.46333,48494.287,44395.5974,44297.16817,43506.5984,48900.0381,52799.76597,53628.25891,43459.36129,51491.88364,52432.20449,44907.96704,39870.30269,52411.6814,51258.14151,50368.59863,44485.9608,53990.86613,53833.06897,53154.82245,51556.10874,51639.14679,48894.92557,59059.70058,49626.91513,45446.07214,50858.67758,46929.10811,60004.30758,52189.30208,38856.61539,50573.74219,51477.91527,32688.41355,49953.79208,40494.21609,43350.17308,55796.39659,49792.96941,50745.62181,48287.14732,50695.87264,46425.62515,53343.88623,48739.35715,54956.89679,25242.32626,48268.40656,23137.35866,43278.2185,40640.05603
hsa-miR-103b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
